Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,133.4369354248047,86.7699966430664,89.5781478881836,238.72239685058594,137.57000732421875,134.7767236692483,87.2300033569336,90.23819830765046,239.8846119779552,141.25999450683594,130.77706590433928,85.20999908447266,88.24812694496818,234.50327934808365,135.88999938964844,131.003643429146,86.18000030517578,89.06202227938623,236.04638713125163,139.33999633789062,85928000,59267200,20336400,23690600,145417400
2022-12-22,130.2647705078125,83.79000091552734,87.60296630859375,232.62808227539062,125.3499984741211,132.56014344596582,85.68000030517578,88.51611571543022,236.33935232665362,136.6300048828125,128.36346171921937,82.25,86.29279311582003,228.40895045227447,122.26000213623047,132.35327292045574,85.5199966430664,88.2679767957943,235.626387659586,136.0,77852100,81431300,23656100,28651700,210090300
2022-12-23,129.9003143310547,85.25,89.14141082763672,233.15548706054688,123.1500015258789,130.45198927834147,85.77999877929688,89.42925284360547,233.29221736870184,128.6199951171875,127.71330648144284,82.93000030517578,86.96771933944171,228.47734339350782,121.0199966430664,128.97428208438834,83.25,86.96771933944171,230.59667062115278,126.37000274658203,63814900,57433700,17815000,21207000,166989700
2022-12-27,128.09750366210938,83.04000091552734,87.27542114257812,231.42681884765625,109.0999984741211,129.45699902617415,85.3499984741211,88.83373325543998,233.35080420983945,119.66999816894531,126.80697517918489,83.0,86.8833649813831,230.32320039769817,108.76000213623047,129.42744608626094,84.97000122070312,88.64514525323033,233.1261790492013,117.5,69007800,57284000,15470900,16688600,208643400
2022-12-28,124.16679382324219,81.81999969482422,85.81636810302734,229.05360412597656,112.70999908447266,129.08263031505834,83.4800033569336,87.86103049779445,234.12241737295665,116.2699966430664,123.99932216789122,81.69000244140625,85.72704172155468,228.70200971281932,108.23999786376953,127.7428420402377,82.80000305175781,86.84862697810763,231.35849752278773,110.3499984741211,85438400,58228600,17879600,17457100,221070500
2022-12-29,127.68375396728516,84.18000030517578,88.28783416748047,235.3822479248047,121.81999969482422,128.54081933240047,84.55000305175781,88.69974572753088,236.27100238515564,123.56999969482422,125.83169698376393,82.55000305175781,86.34242573493127,230.14740695846007,117.5,126.08782748671398,82.87000274658203,86.38212887509755,230.14740695846007,120.38999938964844,75703700,54995900,18280700,19770700,221923300
2022-12-30,127.99895477294922,84.0,88.06946563720703,234.2200469970703,123.18000030517578,128.01866173908738,84.05000305175781,88.16871968710213,234.35677730572505,124.4800033569336,125.53611764206177,82.47000122070312,86.38211649859605,231.13383157030836,119.75,126.50155605068613,83.12000274658203,86.71462173067384,232.64764099629804,119.94999694824219,77034200,62401200,19190300,21938500,157777300
2023-01-03,123.211181640625,85.81999969482422,89.0322494506836,233.98561096191406,108.0999984741211,128.95452917638315,86.95999908447266,90.86848368142196,240.01153457891368,118.80000305175781,122.32455613688724,84.20999908447266,88.3573112248564,231.85650801269566,104.63999938964844,128.34374856403417,85.45999908447266,89.16128654711792,237.40388307188843,118.47000122070312,112117500,76706000,20738500,25740000,231402800
2023-01-04,124.4820327758789,85.13999938964844,88.04961395263672,223.7503662109375,113.63999938964844,126.74785308207225,86.9800033569336,90.56077862535425,227.43232343462765,114.58999633789062,123.22105739420844,83.36000061035156,87.14639221657654,220.6836879280111,107.5199966430664,125.00415469022626,86.55000305175781,90.33249505834297,226.85610390975128,109.11000061035156,89113600,68885100,27046500,50623400,180389000
2023-01-05,123.16194915771484,83.12000274658203,86.1240463256836,217.1189422607422,110.33999633789062,125.87107865122056,85.41999816894531,87.55332881699137,222.23659087128834,111.75,122.9058186898535,83.06999969482422,85.91561055780093,216.5817820693461,107.16000366210938,125.24059093401247,85.33000183105469,87.41437163840293,221.89475759426676,110.51000213623047,80962700,67930800,23136100,39585600,157986300
2023-01-06,127.693603515625,86.08000183105469,87.50370025634766,219.67771911621094,113.05999755859375,128.35364427912103,86.4000015258789,87.81139005127272,220.4883398206325,114.38999938964844,123.03390422681609,81.43000030517578,84.93297746367747,214.22802915573828,101.80999755859375,124.1372616720093,83.02999877929688,86.70965279335661,217.79279312709332,103.0,87754700,83303400,26612600,43613600,220911100
2023-01-09,128.21571350097656,87.36000061035156,88.13894653320312,221.8166046142578,119.7699966430664,131.4272732222333,89.4800033569336,90.15383333187394,225.8404102334112,123.5199966430664,127.95958301489433,87.08000183105469,87.92058307416708,221.12319189298108,117.11000061035156,128.53096489801374,87.45999908447266,88.53100269094597,221.1622513114738,118.95999908447266,70790800,65266100,22996700,27369800,190284000
2023-01-10,128.78707885742188,89.87000274658203,88.57566833496094,223.50619506835938,118.8499984741211,129.30920076375085,90.19000244140625,88.80891952970872,225.90874396659487,122.76000213623047,126.21586822934367,87.29000091552734,86.05457595430337,222.02168398090183,114.91999816894531,128.32406282244906,87.56999969482422,86.07443130891114,222.4416360207006,121.06999969482422,63896200,67756600,22855600,27033900,167642500
2023-01-11,131.50607299804688,95.08999633789062,91.57318878173828,230.26463317871094,123.22000122070312,131.52576493439358,95.26000213623047,91.761769210798,230.44042291749267,125.94999694824219,128.52110615216108,90.93000030517578,89.07194423773636,225.7134433987462,120.51000213623047,129.29935853420528,90.93000030517578,89.38956175113037,225.88923313752792,122.08999633789062,69458900,103126200,25998800,28669300,183810800
2023-01-12,131.4272918701172,95.2699966430664,91.22579193115234,232.9406280517578,123.55999755859375,132.26465032728163,97.19000244140625,91.93050552239022,234.29817003437267,124.12999725341797,129.486568398783,93.5,89.89576344420028,228.10621681309263,117.0,131.89030803020296,96.93000030517578,91.71214207135343,229.76651770584309,122.55999755859375,71379600,85254800,22754200,27269500,169400900
2023-01-13,132.75718688964844,98.12000274658203,92.10916900634766,233.64381408691406,122.4000015258789,132.914812571895,98.37000274658203,92.2878293294662,233.78054439645499,122.62999725341797,129.70326821418658,94.12000274658203,90.2530871813159,229.4344578762405,115.5999984741211,130.0677644513709,94.18000030517578,90.84663504663001,231.46589026262427,116.55000305175781,57809700,85549400,18630700,21333300,180714100
2023-01-17,133.91964721679688,96.05000305175781,91.47392272949219,234.7376708984375,131.49000549316406,135.24957434953774,98.88999938964844,92.27789029830366,235.28459213527947,131.6999969482422,132.1365500404185,95.7300033569336,90.16374213943224,231.55378456577233,125.0199966430664,132.82614355724837,98.68000030517578,92.0893023213833,232.41324073937315,125.69999694824219,63646600,72755000,22935800,29831300,186477000
2023-01-18,133.20053100585938,95.45999908447266,91.09676361083984,230.30368041992188,128.77999877929688,136.54999458059902,99.31999969482422,92.89130303638662,236.72027379093637,136.67999267578125,133.02319832869463,95.37999725341797,90.71959515989414,230.0204586660314,127.01000213623047,134.78660397065414,97.25,92.24813189151499,235.9291902032741,136.55999755859375,69672800,79570400,19641600,30028700,195680300
2023-01-19,133.2595977783203,93.68000030517578,93.21090698242188,226.5142822265625,127.16999816894531,134.2250286377242,95.44000244140625,93.69725714236587,230.02046480616403,129.99000549316406,131.78189104102427,92.86000061035156,90.69973476615866,225.29347050869634,124.30999755859375,132.08728136161048,94.73999786376953,90.70966244322658,228.3210895299991,127.26000213623047,58280400,69002700,28707700,28623000,170291900
2023-01-20,135.82093811035156,97.25,98.54093170166016,234.61070251464844,133.4199981689453,135.96871779350207,97.3499984741211,98.67988889810704,235.11856433736398,133.50999450683594,132.225191300495,93.19999694824219,95.19602373670406,229.03402830061015,127.3499984741211,133.26943492058444,93.86000061035156,95.23571930203236,229.37586152604075,128.67999267578125,80223600,67481500,53704800,35389800,138858100
2023-01-23,139.0128173828125,97.5199966430664,100.45655822753906,236.91558837890625,143.75,141.18997887668803,97.77999877929688,100.64514622764932,239.44510648286737,145.3800048828125,135.85051793428082,95.86000061035156,98.01487219350635,234.0539981879018,134.27000427246094,136.06724948686616,97.55999755859375,98.39204062112809,235.47015159128358,135.8699951171875,81760300,76501100,31791800,31934000,203119200
2023-01-24,140.41172790527344,96.31999969482422,98.47145080566406,236.38819885253906,143.88999938964844,141.03236969957698,98.08999633789062,100.33745280912245,238.2536026618758,146.5,138.21487421828232,96.0,97.96524527464857,234.82556885560982,141.10000610351562,138.22472018745663,96.93000030517578,98.80892368387408,236.83746410442902,143.0,66435100,66929500,27391400,40234400,158699100
2023-01-25,139.75169372558594,97.18000030517578,96.00991821289062,234.9916229248047,144.42999267578125,140.31321463501226,97.23999786376953,96.99254625623635,237.6188123091787,146.41000366210938,136.74701946562928,91.5199966430664,94.55284411256523,225.50835028229494,138.07000732421875,138.79610855058309,92.55999755859375,96.476413040722,229.00475707427898,141.91000366210938,65799300,94261600,31000900,66526600,192734300
2023-01-26,141.82044982910156,99.22000122070312,98.42182922363281,242.2090301513672,160.27000427246094,142.10613318815084,99.48999786376953,98.47145246627174,242.51178905465864,161.4199981689453,139.79105325512376,96.91999816894531,96.0992448917933,236.3491342606083,154.75999450683594,141.04218251884544,98.23999786376953,97.54837534007642,237.96059966957264,159.97000122070312,54105100,68523600,24542100,33454500,234815100
2023-01-27,143.7611541748047,102.23999786376953,99.96028137207031,242.36529541015625,177.89999389648438,145.04183634112735,103.48999786376953,100.82380753762881,243.99629796325885,180.67999267578125,140.95352042033858,99.52999877929688,98.2332366135522,241.06635004457462,161.1699981689453,141.03233324940567,99.52999877929688,98.31264288517572,243.17591612262385,162.42999267578125,70555800,87775600,29020400,26498900,306590600
2023-01-30,140.87474060058594,100.55000305175781,97.22081756591797,237.04254150390625,166.66000366210938,143.38684562469143,101.73999786376953,98.66895581650209,239.86505718647808,179.77000427246094,140.72697590646771,99.01000213623047,96.79401835687997,236.5444408583153,166.5,142.80561778514152,101.08999633789062,98.00990501964282,238.800498198392,178.0500030517578,64015300,70691900,24365100,25867400,230878800
2023-01-31,142.1455535888672,103.12999725341797,99.12653350830078,242.02346801757812,173.22000122070312,142.19481349464007,103.3499984741211,99.16623664221824,242.16019832764178,174.3000030517578,140.16543164570373,101.13999938964844,97.06201598018421,237.2769516789598,162.77999877929688,140.57918779657314,101.16000366210938,97.13149457139012,237.765276343828,164.57000732421875,65874500,66527300,22306800,26541100,196813500
2023-02-01,143.2686004638672,105.1500015258789,100.67491912841797,246.84811401367188,181.41000366210938,144.43107102589934,106.23999786376953,101.42926353709606,249.22136469253888,183.80999755859375,139.2196980441436,101.23999786376953,97.68732452396537,239.7381082028261,169.92999267578125,141.83030751885846,102.52999877929688,98.99749766924913,242.20902977404796,173.88999938964844,77663600,80450100,26392600,31259900,213806300
2023-02-02,148.57852172851562,112.91000366210938,107.99005889892578,258.42144775390625,188.27000427246094,148.93315698101298,114.0,108.00990668019372,258.5093426268986,196.75,145.96789698553212,108.87999725341797,105.74688098571264,251.2430684097747,182.61000061035156,146.68704352311798,110.25,105.99501990085484,252.7764151835844,187.3300018310547,118339000,158154200,46622600,39940400,217448300
2023-02-03,152.20384216308594,103.38999938964844,104.43671417236328,252.31736755371094,189.97999572753906,155.04104480782712,108.77999877929688,107.21586564752732,258.03077225795073,199.0,145.63297259328513,102.5199966430664,102.5310090055195,251.09655585643634,183.69000244140625,145.8299972142777,105.26000213623047,102.73944479821186,253.47958267391422,183.9499969482422,154357300,144374800,36823400,29077300,232662000
2023-02-06,149.4749755859375,102.18000030517578,102.6997299194336,250.7742462158203,194.75999450683594,150.82462478693864,103.94999694824219,103.92056907600107,252.26851854905965,198.1699981689453,148.53909754834626,100.6500015258789,101.4491077336586,248.83072352097895,189.9199981689453,150.30250288074524,102.93000030517578,101.92057013270048,251.42861440323966,193.00999450683594,69858300,81945200,25573000,22518000,186188100
2023-02-07,152.3516082763672,102.11000061035156,107.2357177734375,261.3122863769531,196.80999755859375,152.92299020492754,102.41000366210938,107.86102513268486,262.49402369384705,197.5,148.40120972216627,98.08000183105469,102.77715324727075,254.00693882575916,189.5500030517578,148.40120972216627,101.16999816894531,102.85854354090914,254.44644293620124,196.42999267578125,83322600,119501300,33738800,50841400,186010300
2023-02-08,149.66212463378906,100.05000305175781,99.25556182861328,260.50164794921875,201.2899932861328,152.28259464697476,102.66999816894531,102.80891275950125,270.2974380864951,203.0,148.92327132396665,98.77999877929688,97.72206521578482,259.9937712976358,194.30999755859375,151.59300123087564,102.04000091552734,101.92553886503447,266.82056937089936,196.10000610351562,64120100,75878300,73546000,54686000,180673600
2023-02-09,148.62777709960938,98.23999786376953,94.74935913085938,257.4643249511719,207.32000732421875,152.036361465456,101.77999877929688,99.86102211828701,267.5824288189988,214.0,148.18446797066764,97.56999969482422,93.16127164408728,256.6634652436556,204.77000427246094,151.49453251585427,101.31999969482422,99.79154352738443,267.4066092650487,207.77999877929688,56007100,64622500,97798600,42375100,215431400
2023-02-10,148.9927978515625,97.61000061035156,94.1538314819336,256.9563903808594,196.88999938964844,149.3183915069066,98.81999969482422,96.29774779183593,257.92326347563693,206.1999969482422,147.22671535677526,96.2300033569336,93.82628629334056,254.57336413487155,192.88999938964844,147.4635148483787,97.55999755859375,95.02727774558286,255.42304410361132,202.22999572753906,57450700,52740100,49325300,25818500,204754100
2023-02-13,151.79486083984375,99.54000091552734,94.29279327392578,264.9844970703125,194.63999938964844,152.19937257308402,99.68000030517578,94.64018626094146,268.187905604371,196.3000030517578,148.90399227277663,96.91000366210938,93.34986837022619,260.9118563468283,187.61000061035156,148.93359032508786,97.8499984741211,94.30272095144028,261.39043477453396,194.4199981689453,62199000,52841500,43116600,44630900,172475500
2023-02-14,151.15357971191406,99.69999694824219,94.2431640625,265.81463623046875,209.25,151.7159729836762,100.91999816894531,94.46649516108072,268.54924217498206,209.82000732421875,148.84484061249728,97.5199966430664,91.96029041426873,262.9921056261591,189.44000244140625,150.08800434565288,98.41000366210938,93.95532956307463,266.3029608494868,191.94000244140625,61707600,56202900,42513100,37047900,216455700
2023-02-15,153.25511169433594,101.16000366210938,96.37715911865234,263.6900329589844,214.24000549316406,153.4228390365263,101.16999816894531,96.61537037167123,265.07056133423544,214.66000366210938,150.83784167870803,98.44999694824219,93.657558559939,260.6156584468026,206.11000061035156,151.06476513520522,99.08999633789062,94.03472700826885,262.71093736345534,211.75999450683594,65573800,47957600,36964500,28922400,181006400
2023-02-16,151.65676879882812,98.1500015258789,95.06698608398438,256.6698913574219,202.0399932861328,154.24176636818623,100.62999725341797,97.1513515909801,261.16393632712175,217.64999389648438,151.3015770289575,98.0999984741211,94.26301837034583,256.42511747097006,201.83999633789062,151.4594283283723,99.20999908447266,94.82877483042466,258.5007952473413,210.77999877929688,68167900,56339200,35642100,29603600,229586500
2023-02-17,150.51226806640625,97.19999694824219,93.8858413696289,252.66542053222656,208.30999755859375,150.9562540378776,97.94000244140625,95.03720963292763,254.65298350247923,208.44000244140625,148.83497936586727,95.6500015258789,92.75432846126934,250.64848588771906,197.5,150.31494264074843,97.80000305175781,94.36227144437989,253.96763447665674,199.99000549316406,59144100,60029400,31095100,30000100,213738500
2023-02-21,146.49659729003906,94.58000183105469,91.36475372314453,247.38807678222656,197.3699951171875,149.27893490600394,95.61000061035156,92.7195901112085,250.14913347081608,209.7100067138672,146.42754017987073,94.2699966430664,91.3151229099148,246.33065176998883,197.22000122070312,148.19362270368532,95.33999633789062,92.54588983750335,249.16023738002588,204.99000549316406,58867200,56580400,28367200,28397400,180018600
2023-02-22,146.9208984375,95.79000091552734,91.11660766601562,246.25230407714844,200.86000061035156,147.9469997349945,97.01000213623047,91.67243638218184,249.02314613774428,201.99000549316406,145.19427453082793,94.80000305175781,90.19353064946912,245.10676413376063,191.77999877929688,146.88142431742384,95.0999984741211,91.24960521018494,248.77837226249528,197.92999267578125,51011300,59534100,29891100,22491100,191828500
2023-02-23,147.4043426513672,95.81999969482422,90.39205169677734,249.44418334960938,202.07000732421875,148.3317887532872,96.43000030517578,91.44415836676683,251.47090341728688,205.13999938964844,145.27320688340583,93.66999816894531,89.33994502678787,245.24385497458428,196.3300018310547,148.0851281966049,96.12000274658203,91.44415836676683,250.21766227886485,203.91000366210938,48394200,48467000,32423700,29219100,146360000
2023-02-24,144.75025939941406,93.5,88.68484497070312,244.0101776123047,196.8800048828125,145.22384336023686,94.13999938964844,89.45903715873452,245.75296637788725,197.6699981689453,143.77347836618958,92.31999969482422,88.19849482714982,242.91359545143786,192.8000030517578,145.14491019093927,93.52999877929688,88.96275933844787,244.73471364848396,196.3300018310547,55469600,57053800,31295600,24990900,142228100
2023-02-27,145.94410705566406,93.76000213623047,89.42925262451172,244.93052673339844,207.6300048828125,147.1774097603546,94.77999877929688,89.77664554893401,247.53492427311554,209.4199981689453,145.48038403430326,93.13999938964844,88.94290253032051,244.1766190372043,201.25999450683594,145.73692063205627,94.27999877929688,89.419324948786,247.18244930578683,202.02999877929688,44998500,47470300,22724300,21190000,161028300
2023-02-28,145.44091796875,94.2300033569336,89.6277847290039,244.2060089111328,205.7100067138672,147.08860849628215,94.69000244140625,90.76921775126739,246.23274385931393,211.22999572753906,144.86866373473268,92.91999816894531,88.85358490483152,243.53043059507243,203.75,145.08572620470352,93.13999938964844,88.87344025992782,243.86333443445264,210.58999633789062,50547000,43959300,30546900,22491000,153144900
2023-03-01,143.3689422607422,92.16999816894531,89.83621215820312,241.1218719482422,202.77000427246094,145.26329303666353,94.68000030517578,90.52107039328135,245.68444598313184,207.1999969482422,143.0729466587316,91.58999633789062,89.18112180779958,240.6518953145832,198.52000427246094,144.8686422706239,93.87000274658203,89.48881920235208,245.51800152780746,206.2100067138672,55479000,52299500,26323900,27565300,156852800
2023-03-02,143.96096801757812,92.12999725341797,91.62281036376953,245.8606719970703,190.89999389648438,144.7502847940671,92.2300033569336,91.79155058079907,246.1446031190087,193.75,141.97780754659183,90.38999938964844,89.10171808381965,240.47564673843016,186.00999450683594,142.4514066454644,91.41000366210938,89.19105203078807,241.3959989002767,186.74000549316406,52238100,55509400,23328600,24808200,181500700
2023-03-03,149.01255798339844,94.9000015258789,93.320068359375,249.9533233642578,197.7899932861328,149.0914911594904,94.94000244140625,93.40940229555405,250.27642672340892,200.47999572753906,145.36198515518814,92.66000366210938,91.97019979436118,246.13485628304323,192.8800048828125,146.0624926286878,92.73999786376953,92.04959848223413,246.91813579554764,194.8000030517578,70732300,55759600,30242500,30760100,154193300
2023-03-06,151.77517700195312,93.75,94.86846923828125,251.5002899169922,193.80999755859375,154.2121845297758,96.55000305175781,95.58311050579802,254.68235071727105,198.60000610351562,151.41012419214647,93.73999786376953,93.59799923940635,250.62889540312375,192.3000030517578,151.7357028817241,95.19000244140625,93.65755015416657,251.06948544904577,198.5399932861328,87558000,52112400,28288200,24109800,128100100
2023-03-07,149.57496643066406,93.55000305175781,93.4689712524414,248.83709716796875,187.7100067138672,151.97249979658332,95.08999633789062,95.37467643612347,252.303103351022,194.1999969482422,149.11124338331118,92.77999877929688,93.14540165881215,248.09299002066862,186.10000610351562,151.64690605769943,94.05999755859375,94.70966591461972,250.9421463632401,191.3800048828125,56182000,49100700,24101500,21473200,148125800
2023-03-08,150.82798767089844,93.91999816894531,93.94539642333984,248.39654541015625,182.0,151.41997901042942,94.16999816894531,95.52355631627923,249.21898211098042,186.5,149.80188641133856,92.18000030517578,93.70221755613018,245.56695978437247,180.0,150.76879154793838,93.5999984741211,93.70221755613018,248.72943432146894,185.0399932861328,47204800,44899100,25395200,17340200,151897800
2023-03-09,148.5784149169922,92.25,91.97020721435547,247.04541015625,172.9199981689453,152.47564779944702,96.20999908447266,95.20593307731446,254.1340527730051,185.17999267578125,148.22322319539091,92.18000030517578,91.66747744791009,246.32087403041797,172.50999450683594,151.50874285646216,93.68000030517578,93.78657824042934,250.47224477280037,180.25,53833600,56218700,24438900,26653400,170023800
2023-03-10,146.51637268066406,90.7300033569336,90.3324966430664,243.3933563232422,173.44000244140625,148.92378215572674,93.56999969482422,92.48634070097877,247.50555459686285,178.2899932861328,145.63826168901898,90.25,90.12406085416511,242.4240613016346,168.44000244140625,148.2035375357173,92.66999816894531,91.81140252008929,245.8313095923703,175.1300048828125,68572400,69827500,32850100,28333900,191488900
2023-03-13,148.4600372314453,92.43000030517578,90.97765350341797,248.6119384765625,174.47999572753906,151.09436981836478,94.0199966430664,92.3870806933407,252.51853507132006,177.35000610351562,145.72703441304543,88.12000274658203,89.2704565927629,240.5931435893199,163.91000366210938,145.83556564568843,89.97000122070312,89.89080386712311,242.2282313532918,167.4600067138672,84457100,72397100,31508600,33339700,167790300
2023-03-14,150.55172729492188,94.87999725341797,93.54837799072266,255.33840942382812,183.25999450683594,151.35090505544113,95.06999969482422,94.12406213424325,255.6125550605616,183.8000030517578,148.0949978910982,92.70999908447266,92.08931984917189,250.51145922169567,177.13999938964844,149.25922844223368,93.83000183105469,92.37716192093218,251.38285391127351,177.30999755859375,73695900,60912700,32303900,33620300,143717900
2023-03-15,150.94639587402344,96.19999694824219,95.83124542236328,259.8911437988281,180.4499969482422,151.2029174267054,96.66999816894531,96.5260313076205,260.9094116100634,182.33999633789062,147.91739708809698,93.06999969482422,92.34737317463478,253.79136732872547,176.02999877929688,149.17043689978033,93.22000122070312,92.84365097056084,254.54529007919024,180.8000030517578,77167900,70731800,38367300,46028000,145995600
2023-03-16,153.76817321777344,100.04000091552734,100.3176040649414,270.4261474609375,184.1300048828125,154.3700254849667,100.98999786376953,101.21090570740284,270.7786074445107,185.80999755859375,149.6144034630521,95.61000061035156,95.1563174658738,257.77622239943224,178.83999633789062,150.127461556798,95.75,95.85110342523325,259.66586925269934,180.3699951171875,76161100,84446900,54499500,54768800,121136800
2023-03-17,152.92953491210938,98.94999694824219,101.6972427368164,273.588623046875,180.1300048828125,154.64629769155513,100.66000366210938,102.71957376173101,277.40708916718296,186.22000122070312,152.21915135199143,97.45999908447266,99.99997362177399,270.5436506662001,177.3300018310547,153.99511025228628,99.79000091552734,100.08929998817716,272.4430981505929,184.52000427246094,98944600,87300200,76140300,69527400,133197100
2023-03-20,155.29747009277344,97.70999908447266,101.17119598388672,266.5391845703125,183.25,155.7118730486912,98.4800033569336,101.81635865991568,271.6794360581046,186.44000244140625,152.09088307007352,95.69999694824219,100.03968316797067,264.20893244844024,176.35000610351562,152.99860710640667,98.41000366210938,100.30766985696194,271.18988829736253,178.0800018310547,73641400,62388900,26033900,43466600,129684400
2023-03-21,157.15237426757812,100.61000061035156,105.05208587646484,268.0567932128906,197.5800018310547,157.2707665184009,100.8499984741211,105.17119528005082,269.2512910447104,198.0,154.44896911905354,98.0,101.10171864834624,263.8858363792266,188.0399932861328,155.21856391429898,98.13999938964844,101.2208280519322,269.1338043529948,188.27999877929688,73938300,58597300,33122800,34558700,153391400
2023-03-22,155.72171020507812,98.69999694824219,103.44416046142578,266.59796142578125,191.14999389648438,159.97413485829682,102.0999984741211,106.70966975559035,275.1650483157533,200.66000366210938,155.7019731494937,98.61000061035156,103.43423278369538,266.49024536747226,190.9499969482422,157.17207516380427,100.44999694824219,104.35730992504037,267.68474324903065,199.3000030517578,75701800,57475400,32336900,34873300,150376400
2023-03-23,156.80703735351562,98.70999908447266,105.46897888183594,271.85565185546875,192.22000122070312,159.3920501505052,101.05999755859375,106.30371410940663,275.1845704783979,199.30999755859375,155.57373460560854,97.62000274658203,104.62530798672589,269.4470853649454,188.64999389648438,156.70838216666218,100.43000030517578,105.10173051856704,272.1297973919541,195.25999450683594,67622100,57559300,31385800,36610900,144193900
2023-03-24,158.10939025878906,98.12999725341797,105.27045440673828,274.7048645019531,190.41000366210938,158.1981844310787,98.30000305175781,105.36971603414612,274.76360784861777,192.36000061035156,155.74145533462084,96.4000015258789,103.960281194504,269.52544032042374,187.14999389648438,156.73795839634036,98.06999969482422,104.95283688779055,271.44445936393123,191.64999389648438,59196500,56095400,25236200,28172000,116312400
2023-03-27,156.16571044921875,98.04000091552734,102.29277038574219,270.6024475097656,191.80999755859375,158.62245469903792,99.33999633789062,104.61535426113126,275.57624002545316,197.38999938964844,155.76118357485748,97.08000183105469,101.86597120540904,269.7604097538673,189.94000244140625,157.8035399490982,99.06999969482422,104.53594800139538,274.63631661296625,194.4199981689453,52390300,46721300,25393400,26840200,120851600
2023-03-28,155.5441131591797,97.23999786376953,100.6054458618164,269.4764709472656,189.19000244140625,156.3729039229444,98.44000244140625,102.23323659598337,270.3674514567512,192.35000610351562,153.8964227422894,96.29000091552734,99.53348389367748,266.3629244825979,185.42999267578125,155.85984584155918,98.11000061035156,102.23323659598337,270.02476204854537,192.0,45992200,38720100,24913500,21878600,98654600
2023-03-29,158.62246704101562,100.25,101.14141845703125,274.6461181640625,193.8800048828125,158.89872564622954,100.41999816894531,102.05456780336732,275.26295317695,195.2899932861328,157.2214369560123,98.55999755859375,100.27789234777528,272.590011414313,189.44000244140625,157.24115895998125,98.69000244140625,101.95531375660877,273.12850204608293,193.1300048828125,51305700,49783300,26148300,25087000,123660000
2023-03-30,160.1912078857422,102.0,100.56574249267578,278.112060546875,195.27999877929688,160.2997391161816,103.04000091552734,100.85358455230276,278.51349328125735,197.3300018310547,159.11577163727372,101.01000213623047,99.54341134069661,275.59580785907895,194.4199981689453,159.37229315696538,101.55000305175781,100.68485190194869,278.28832044267864,195.5800018310547,49501700,53633400,25009800,25053400,110252200
2023-03-31,162.697265625,103.29000091552734,103.22578430175781,282.27325439453125,207.4600067138672,162.79593585053084,103.48999786376953,103.41437229246367,283.22297833808955,207.7899932861328,159.74721557415742,101.94999694824219,100.6848443421768,277.0840595769203,197.1999969482422,160.270134648553,102.16000366210938,100.95283102717076,277.7988101339081,197.52999877929688,68749800,56750300,28108000,32766000,170222100
2023-04-03,163.9503173828125,102.41000366210938,104.12902069091797,281.2256164550781,194.77000427246094,164.06870961825848,103.29000091552734,104.16871625448533,282.243854280698,202.69000244140625,162.02636828199599,101.43000030517578,101.61784844344304,278.01418435050056,192.1999969482422,162.07570339841976,102.30000305175781,101.90569050119943,280.5304371238125,199.91000366210938,56976200,41135700,20719900,24883300,169545900
2023-04-04,163.41754150390625,103.94999694824219,104.33744812011719,281.1766662597656,192.5800018310547,164.61137005549932,104.19999694824219,105.31014837419293,284.3783279836004,198.74000549316406,162.90448337873613,102.11000061035156,103.82131496389067,279.6982522270493,190.32000732421875,164.37458557847017,102.75,104.05952618921151,281.2256389673713,197.32000732421875,46278300,48662500,20377200,25824300,126463800
2023-04-05,161.57254028320312,101.0999984741211,104.16871643066406,278.3960266113281,185.52000427246094,162.845317301899,103.91000366210938,105.74688391239768,281.14728273137956,190.67999267578125,159.63872977420775,100.75,103.32702963127244,277.00572765537777,183.75999450683594,162.53946059266778,103.91000366210938,105.330012340845,279.87447046132644,190.52000427246094,51511700,45175400,21864200,22064800,133882500
2023-04-06,162.4604949951172,102.05999755859375,108.08930969238281,285.5042724609375,185.05999755859375,162.75649064193277,102.37999725341797,108.81387106210268,285.9742192087345,186.38999938964844,159.83602334429725,99.80000305175781,104.03472084988645,276.1343207416053,179.74000549316406,160.26027222926052,100.75,104.98260572198302,277.2896463361067,183.0800018310547,45390100,43808000,34684200,29770300,123857900
2023-04-10,159.86563110351562,102.16999816894531,106.1538314819336,283.3404541015625,184.50999450683594,159.86563110351562,102.19999694824219,107.16624255943994,283.5460557851989,185.10000610351562,157.94168186492254,99.56999969482422,104.81388277120973,278.75826456602096,176.11000061035156,159.26377877195932,100.95999908447266,106.59055842302254,283.16419420739436,179.94000244140625,47716900,37261200,19741500,23103000,142154600
